Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
28066439609,Đầm body nữ rút eo cổ polo dáng ngắn xòe tầng kèm quần trong xinh xắn - thun gân lạnh H745 Sumi House,₫134.000,2,Sumi House - Đầm Body,"12,4%",₫16.080,https://shopee.vn/product/39720376/28066439609,https://s.shopee.vn/4VMT4jhSyi
28056563717,Đầm body nữ cổ yếm dáng ngắn siêu tôn dáng - thun len QC H445,₫94.000,2,Sumi House - Đầm Body,"12,4%",₫11.280,https://shopee.vn/product/39720376/28056563717,https://s.shopee.vn/4L32sQi6Jh
27967490200,"Đầm ôm body nhún eo giấu bụng tay ngắn cổ cao dáng dài tôn dáng - thun gân lạnh 652H, đầm mặc đi làm, đi chơi",₫117.000,1,Sumi House - Đầm Body,"12,4%",₫14.040,https://shopee.vn/product/39720376/27967490200,https://s.shopee.vn/4Ajcg7ijeg
27912208105,Đầm ôm body lệch vai xẻ tà đùi đính hoa eo - thun ladong GL652,₫117.000,8,Sumi House - Đầm Body,"12,4%",₫14.040,https://shopee.vn/product/39720376/27912208105,https://s.shopee.vn/40QCTojMzf
27908552778,Đầm trễ vai lệch nhún eo đính hoa dáng xòe dài thanh lịch - đầm váy nữ mặc đi tiệc đi chơi... Thun gân lạnh H745,₫134.000,16,Sumi House - Đầm Body,"12,4%",₫16.080,https://shopee.vn/product/39720376/27908552778,https://s.shopee.vn/6V7XSPZqvA
27801897736,Đầm bôm body cổ tròn sát nách đinh hoa dáng xoè xinh yêu - thun tăm lạnh H572,₫109.000,5,Sumi House - Đầm Body,"12,4%",₫13.080,https://shopee.vn/product/39720376/27801897736,https://s.shopee.vn/6Ko7G6aUG9
27717585560,Đầm nữ trễ vai tay ngắn đính hoa tua rua dáng dài tiểu thư - thun gân lạnh BB09 Sumi House,₫150.000,1,Sumi House - Đầm Body,"12,4%",₫18.000,https://shopee.vn/product/39720376/27717585560,https://s.shopee.vn/6AUh3nb7b8
27707040572,"Đầm ôm nữ cổ yếm hở lưng cột nơ sau dáng dài siêu tôn dáng, đầm đi tiệc, đi chơi sang chảnh - thun xương cá H727",₫140.000,3,Sumi House - Đầm Body,"12,4%",₫16.800,https://shopee.vn/product/39720376/27707040572,https://s.shopee.vn/60BGrUbkw7
27702686026,Set áo cổ tròn nhún eo tay ngắn kèm chân váy xòe dáng dài có túi thanh lịch - thun gân lạnh H745,₫134.000,9,Sumi House - Đầm Body,"12,4%",₫16.080,https://shopee.vn/product/39720376/27702686026,https://s.shopee.vn/5prqfBcOH6
27614837055,Đầm trễ vai tay dài phối tầng đính hoa eo kèm quần trong - thun gân lạnh HD Sumi House,₫143.000,1,Sumi House - Đầm Body,"12,4%",₫17.160,https://shopee.vn/product/39720376/27614837055,https://s.shopee.vn/5fYQSsd1c5
27552692224,"Đầm ôm body sát nách cổ cao tầng xoè dáng ngắn đính hoa eo, đầm đi tiệc, đi chơi - thun gân lạnh D711",₫127.000,1,Sumi House - Đầm Body,"12,4%",₫15.240,https://shopee.vn/product/39720376/27552692224,https://s.shopee.vn/5VF0GZdex4
27403516352,Đầm body hai dây cách điệu phối sọc viền dáng thể thao năng động - thun gân lạnh H645,₫115.000,5,Sumi House - Đầm Body,"12,4%",₫13.800,https://shopee.vn/product/39720376/27403516352,https://s.shopee.vn/5Kva4GeII3
27363399529,Đầm ôm body chéo vai dáng dài đính tang hồ điệp - đầm nữ Thun nhũ 2 lớp H99 Sumi House,₫164.000,2,Sumi House - Đầm Body,"12,4%",₫19.680,https://shopee.vn/product/39720376/27363399529,https://s.shopee.vn/7pcv2rUmDY
27268250961,Đầm trễ vai dáng suông dài tôn dáng 2 dáng ngắn dài xinh yêu (size SMLXL) - thun gân lạnh H5559 Sumi House,₫104.000,1,Sumi House - Đầm Body,"12,4%",₫12.480,https://shopee.vn/product/39720376/27268250961,https://s.shopee.vn/7fJUqYVPYX
27116434585,Đầm ôm body cổ đổ nhún hông hở lưng dáng dài gợi cảm - thun ladong H845 Sumi House,₫149.000,1,Sumi House - Đầm Body,"12,4%",₫17.880,https://shopee.vn/product/39720376/27116434585,https://s.shopee.vn/7V04eFW2tW
26904655322,Đầm ôm body cổ trở tròn tay ngắn hở eo nhún phối tà sang chảnh - thun nhũ H863,₫149.000,15,Sumi House - Đầm Body,"12,4%",₫17.880,https://shopee.vn/product/39720376/26904655322,https://s.shopee.vn/7KgeRwWgEV
26611494523,"Set bộ nữ áo tay dài cổ v đính tag hồ điệp mix quần ống ôm loe sang chảnh - thun gân lạnh H841 - Women, Top Ong",₫144.000,6,Sumi House - Đầm Body,"12,4%",₫17.280,https://shopee.vn/product/39720376/26611494523,https://s.shopee.vn/7ANEFdXJZU
26600708952,"Đầm body nữ khoét eo rút dây siêu tôn dáng, đầm đi tiệc đi chơi - chất thun len quảng châu H7081",₫129.000,61,Sumi House - Đầm Body,"12,4%",₫15.480,https://shopee.vn/product/39720376/26600708952,https://s.shopee.vn/703o3KXwuT
26468251358,Jumpsuit ren tay dài cổ tim bèo có khoá kéo sau lưng - chất ren 2 lớp BB110 Sumi House,₫175.000,1,Sumi House - Đầm Body,"12,4%",₫21.000,https://shopee.vn/product/39720376/26468251358,https://s.shopee.vn/6pkNr1YaFS
26456564372,Đầm ôm body cổ vuông tay dài cột tà trước thanh lịch - thun tăm lạnh LD822,₫143.000,14,Sumi House - Đầm Body,"12,4%",₫17.160,https://shopee.vn/product/39720376/26456564372,https://s.shopee.vn/6fQxeiZDaR
26454384204,Đầm hai dây bảng to ôm body dáng tùng xòe xinh yêu - thun gân lạnh H881,₫149.000,4,Sumi House - Đầm Body,"12,4%",₫17.880,https://shopee.vn/product/39720376/26454384204,https://s.shopee.vn/9A8IdJPhVw
26265331760,Đầm ôm body lệch vai tay dài chất ren xinh xắn - H89 Sumi House,₫149.000,1,Sumi House - Đầm Body,"12,4%",₫17.880,https://shopee.vn/product/39720376/26265331760,https://s.shopee.vn/8zosR0QKqv
26168424934,Set đầm hai dây bảng to kèm áo khoác cánh dơi tay bo xinh xắn - đầm đi chơi đi làm chất thun gân lạnh H745,₫134.000,1,Sumi House - Đầm Body,"12,4%",₫16.080,https://shopee.vn/product/39720376/26168424934,https://s.shopee.vn/8pVSEhQyBu
26057453018,Set áo cổ tim form rộng tay lở mix chân váy đuôi cá kèm tag gấu bông - Thun gân lạnh H823,₫145.000,8,Sumi House - Đầm Body,"12,4%",₫17.400,https://shopee.vn/product/39720376/26057453018,https://s.shopee.vn/8fC22ORbWt
25979551895,Đàm body nữ cổ vuông tay ngắn nhún thân sexy - thun mịn DL5034,₫112.000,14,Sumi House - Đầm Body,"12,4%",₫13.440,https://shopee.vn/product/39720376/25979551895,https://s.shopee.vn/8Usbq5SErs
25976149784,"Đầm body cổ v xẻ tay cánh dơi phối đá eo đi tiệc sang chảnh, có khóa kéo - chất thun ladong RH08",₫134.000,54,Sumi House - Đầm Body,"12,4%",₫16.080,https://shopee.vn/product/39720376/25976149784,https://s.shopee.vn/8KZBdmSsCr
25965858216,Đầm ôm body cổ yếm dáng dài xẻ tà sexy - thun gân lạnh,₫124.000,5,Sumi House - Đầm Body,"12,4%",₫14.880,https://shopee.vn/product/39720376/25965858216,https://s.shopee.vn/8AFlRTTVXq
25867960067,Đầm hai dây bảng to nhún sườn dáng ngắn sexy có mút ngực - đầm váy nữ (Thun ladong),₫114.000,16,Sumi House - Đầm Body,"12,4%",₫13.680,https://shopee.vn/product/39720376/25867960067,https://s.shopee.vn/7zwLFAU8sp
25783012466,Đàm ôm body dáng đuôi cá cổ đổ cột nơ sau lưng siêu tôn dáng - thun gân lạnh H618,₫124.000,6,Sumi House - Đầm Body,"12,4%",₫14.880,https://shopee.vn/product/39720376/25783012466,https://s.shopee.vn/AUdgDlKcoK
