Mã sản phẩm,Tên sản phẩm,Giá,Doanh thu,Tên cửa hàng,Tỉ lệ hoa hồng,Hoa hồng,Link sản phẩm,Link ưu đãi
1638352533,Quần tất nữ 3D 6S LYMIA siêu dai đánh lừa thị giác cao cấp QT01,₫69.900,"40,8k",LYMIA Store Official,"10,4%",₫6.990,https://shopee.vn/product/101805057/1638352533,https://s.shopee.vn/7fJUqlhl6L
25136333459,[Đen] Nước xả vải khô HygienC Plus+ dạng xịt - Dung tích 100ml Làm Sạch,₫25.000,"12,1k",HygienC Official Store,"12,4%",₫3.000,https://shopee.vn/product/1171919250/25136333459,https://s.shopee.vn/7V04eSiORK
1566936005,Sữa rửa mặt dưỡng ẩm tối ưu Hada Labo Advanced Nourish Cleanser 80g,₫73.000,"273,6k",HADA LABO CHÍNH HÃNG,"9,4%",₫6.570,https://shopee.vn/product/95753434/1566936005,https://s.shopee.vn/7KgeS9j1mJ
24667742476,"Máy Bấm Xù Dập Phồng Chân Vuông, 4 Cấp Độ Điều Khiển Nhiệt Độ Thông Minh",₫79.000,"15,5k",EcoShop68,"10,4%",₫7.900,https://shopee.vn/product/332206114/24667742476,https://s.shopee.vn/3Ar5UUytEW
25350294047,Quần Tất Tàng Hình Siêu Dai-Siêu Trong BLACK SILK Hàng Quảng Châu CHuẩn đẹp,₫59.000,"17,6k",SuxuBoutique,"5,4%",₫2.950,https://shopee.vn/product/64254027/25350294047,https://s.shopee.vn/30XfIBzWZV
7005434955,Thùng 48 hộp sữa nước Nestle Milo 180ml/ hộp,₫390.000,"84,9k",Nestlé Chính hãng,"7,4%",₫27.300,https://shopee.vn/product/108166524/7005434955,https://s.shopee.vn/2qEF5t09uU
2855276529,Sữa dưỡng thể da sáng tức thì Vaseline 350ml/chai,₫116.000,"783,2k",Unilever Việt Nam _ Health & Beauty,"12,4%",₫13.920,https://shopee.vn/product/111138057/2855276529,https://s.shopee.vn/2fuota0nFT
10214854511,Bánh tráng Phơi Sương Dẻo Sate-Hành Phi-Hành Lá Muối Nhuyễn Siêu cay Bánh Tráng Quyên Tây Ninh,₫11.000,"163,7k",BÁNH TRÁNG QUYÊN TÂY NINH,"12,4%",₫1.320,https://shopee.vn/product/313173734/10214854511,https://s.shopee.vn/3q6mHiwLsi
25020326108,[Combo 10] Tất Vớ Nam Nữ Cổ Cao Trơn UPPERYOU Cotton Êm Ái Dày Dặn Thoáng Khí - VSF4001/VSF3001,₫67.500,"70,7k",Upper You ,"14,4%",₫9.450,https://shopee.vn/product/834756665/25020326108,https://s.shopee.vn/3fnM5PwzDh
25402301197,[FULL BOX LOẠI 1] Giày sục lông vũ cao cấp bản QCCC full box Camelila,₫169.000,"20,2k",KhanhLy.Shopp,"12,4%",₫20.280,https://shopee.vn/product/225185899/25402301197,https://s.shopee.vn/3VTvt6xcYg
17895261815,Khẩu Trang 5D Bông Sen Vàng Thùng 500 Cái 3 Lớp,₫50.000,"291,3k",Bông Sen Vàng Official,"7,4%",₫3.500,https://shopee.vn/product/796123153/17895261815,https://s.shopee.vn/3LAVgnyFtf
19192149998,"Thùng 8 bịch khăn giấy rút Top Gia treo tường đa sắc 1280 tờ, dập vân 4D, siêu dai và mềm mịn",₫35.000,"341,5k",TopGia HCM Store,"11,4%",₫3.850,https://shopee.vn/product/1016604648/19192149998,https://s.shopee.vn/4VMT4wtoWu
6067666440,Tẩy da chết mặt cà phê Đắk Lắk Cocoon cho làn da mềm mại & rạng rỡ 150ml,₫165.000,"180,3k",Cocoon Vietnam Chính Hãng,"12,4%",₫19.800,https://shopee.vn/product/175753395/6067666440,https://s.shopee.vn/4L32sduRrt
22374558225,Sách - Combo 2 cuốn Tư Duy Ngược + Tư Duy Mở - Nguyễn Anh Dũng - SBOOKS,₫135.000,"55,5k",Sách Sbooks - Chính Hãng,"22,4%",₫29.700,https://shopee.vn/product/182607782/22374558225,https://s.shopee.vn/4AjcgKv5Cs
20092002579,Bộ Ga Gối Trần Bông 3 Món Cotton đũi dệt bông xơ đậu lành - Full Size,₫125.000,"73,9k",MOEXU BEDDING,"5,4%",₫6.250,https://shopee.vn/product/29708084/20092002579,https://s.shopee.vn/40QCU1viXr
27764698211,Áo Sweater Nỉ Lông Cáo Frozen Trơn Basic Form Rộng Mềm Mịn Dày Dặn Predium Unisex Nam Nữ,₫185.000,4k,FROZEN.HN,"17,4%",₫31.450,https://shopee.vn/product/309782319/27764698211,https://s.shopee.vn/5Ac9sArHB6
24086638948,(KOL) Combo 10  Mặt Nạ  Dưỡng Da Chuyên Sâu mix BNBG Vita Genic Jelly Mask 30ml x 10,₫179.000,"20,1k",BNBG Official Store,"2,4%",₫3.580,https://shopee.vn/product/145260133/24086638948,https://s.shopee.vn/50IjfrruW5
25702333380,Mũ Len Lông Cừu Trùm Đầu Kèm Kính Chắn Gió Chống Bụi Bảo Vệ Bé🍀FREESHIP🍀Nón Len Mềm Mịn 2in1 Cho Bé,₫25.999,"10,7k",khogiadung1993,2%,₫520,https://shopee.vn/product/327887078/25702333380,https://s.shopee.vn/4pzJTYsXr4
23282251011,( Sẵn ) Áo Khoác Cardigan Len Vặn Thừng Khuy To Thêu Họa Tiết Con Ngựa Thời Trang Cho Nữ,₫115.000,"18,1k",Hoàng Dương Chuyên QC CC,"10,4%",₫11.500,https://shopee.vn/product/297915460/23282251011,https://s.shopee.vn/4fftHFtBC3
23859965214,Tai Nghe Baseus WM01 Bluetooth 5.3 tai nghe Chống Ồn Có Micro điều Khiển Bằng Cảm ứng,₫238.000,"19,3k",Baseus Official Mall Vietnam,"8,4%",₫19.040,https://shopee.vn/product/1103428920/23859965214,https://s.shopee.vn/VqKJb92eG
26508866056,Áo Nỉ Sweater Thêu Xù Nowwear Tay Phồng Form Boxy Chất Nỉ Bông Dày Dặn Nam Nữ Unisex,₫215.000,"8,1k",Nowwear.club,"12,4%",₫25.800,https://shopee.vn/product/1046083339/26508866056,https://s.shopee.vn/LWu7I9fzF
11617568045,Áo Khoác Phao Béo 5 MÀU [ hàng sẵn] HÀNG SIÊU SALE Áo khoác đại hàn cho nữ dáng rộng,₫224.250,42k,MyDo Order China - Quảng Châu,"2,4%",₫4.485,https://shopee.vn/product/232380645/11617568045,https://s.shopee.vn/BDTuzAJKE
